layer_slug_s,b1g_code_s,dct_isPartOf_sm,b1g_status_s,suppressed_b,dc_subject_sm,b1g_dateAccessioned_s,dc_format_s,b1g_keyword_sm,layer_geom_type_s,dct_provenance_s,dct_accrualMethod_s,b1g_image_ss,dct_issued_s,dc_description_s,dc_identifier_s,dct_accessRights_sm,dct_temporal_sm,b1g_date_range_drsim,solr_year_i,dc_rights_s,dct_alternativeTitle_sm,dc_language_sm,dc_title_s,dct_references_s,b1g_dateRetired_s,layer_id_s,b1g_child_record_b,dc_type_sm,dc_publisher_sm,b1g_centroid_ss,Place Names entered manually,Bounding Box,Place Name
a8c32f2382ea4afca34cb4ded7a8213b_5,04b-24005,04b-24005,Active,False,Inland Waters,,Shapefile,baltimorecounty|waterhistoricpetitions,Vector,University of Maryland,ArcGIS Hub,,6/8/2017,"This feature class represents the petitioned water master plan areas that have been introduced in previous years through cycle amendments within Baltimore County. All information was gathered from petition and approval documentation, with the property boundaries given on source maps used to compile geographic features from existing digital cadastral data. These features contain spatial data representing the boundaries of petitioned and effective master plans areas, as well as information about the effective date, cycle amendment numbers, associated properties, zoning designations, councilmanic and election districts, feature lineage, location within the BCMD and Urban Rural Demarcation Line (URDL), and links to digital source documentation.The water master plan geodatabase includes a feature data set (WaterMasterPlan) containing three feature classes: WCurMasterPlan, WaterCombined and WHisMasterPlan. The feature classes participate in a topology (tWaterMasterPlan). The WCurMasterPlan feature class represents the petitions for the current cycle. The WaterCombined represents the current master plan designation within the county. The WHisMasterPlan contains all of the petitions areas from all cycles. The geodatabase includes relationship classes that associate related table containing information on assessments, councilmanic districts, election districts, lineage (feature level metadata), plan map, recommendations and zoning designations.",hub.arcgis.com/datasets/a8c32f2382ea4afca34cb4ded7a8213b_5,,2020.0,[2020 TO 2020],2020,Public,Water - Historic Petitions,English,"Water - Historic Petitions: Baltimore County, Maryland","{""http://schema.org/url"":""http://bcstat-bc-gis.hub.arcgis.com/datasets/a8c32f2382ea4afca34cb4ded7a8213b_5"",""http://schema.org/downloadUrl"":""http://bcstat-bc-gis.hub.arcgis.com/datasets/a8c32f2382ea4afca34cb4ded7a8213b_5.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/DevelopmentManagement/UtilityMasterPlans/MapServer/5""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.4583,-76.6071","Baltimore County, Maryland|Maryland","-76.8968,39.1966,-76.3174,39.72","Baltimore City County, Maryland|Maryland"
fcde927b468c4b73a6f086c5472cf60e_2,04b-24005,04b-24005,Active,False,Utilities and Communications,,Shapefile,sewermasterplan|petitions|historic|baltimorecounty,Vector,University of Maryland,ArcGIS Hub,,6/8/2017,"This feature class represents the petitioned sewer master plan areas that have been introduced in previous years through cycle amendments within Baltimore County. All information was gathered from petition and approval documentation, with the property boundaries given on source maps used to compile geographic features from existing digital cadastral data. These features contain spatial data representing the boundaries of petitioned and effective master plans areas, as well as information about the effective date, cycle amendment numbers, associated properties, zoning designations, councilmanic and election districts, feature lineage, location within the BCMD and Urban Rural Demarcation Line (URDL), and links to digital source documentation.The sewer master plan geodatabase includes a feature data set (sewerMasterPlan) containing three feature classes: SCurMasterPlan, sewerCombined and SHisMasterPlan. The feature classes participate in a topology (tsewerMasterPlan). The SCurMasterPlan feature class represents the petitions for the current cycle. The sewerCombined represents the current master plan designation within the county. The SHisMasterPlan contains all of the petitions areas from all cycles. The geodatabase includes relationship classes that associate related table containing information on assessments, councilmanic districts, election districts, lineage (feature level metadata), plan map, recommendations and zoning designations.",hub.arcgis.com/datasets/fcde927b468c4b73a6f086c5472cf60e_2,,2020.0,[2020 TO 2020],2020,Public,Sewer - Historic Petitions,English,"Sewer - Historic Petitions: Baltimore County, Maryland","{""http://schema.org/url"":""http://bcstat-bc-gis.hub.arcgis.com/datasets/fcde927b468c4b73a6f086c5472cf60e_2"",""http://schema.org/downloadUrl"":""http://bcstat-bc-gis.hub.arcgis.com/datasets/fcde927b468c4b73a6f086c5472cf60e_2.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/DevelopmentManagement/UtilityMasterPlans/MapServer/2""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.4583,-76.6071","Baltimore County, Maryland|Maryland","-76.8968,39.1966,-76.3174,39.72","Baltimore City County, Maryland|Maryland"
83adaa3991904208b8dbf093424f7735_0,04b-24005,04b-24005,Active,False,Geoscientific Information,4/5/2019,Shapefile,baltimore county|geology,Vector,University of Maryland,ArcGIS Hub,,6/28/2017,,https://hub.arcgis.com/datasets/83adaa3991904208b8dbf093424f7735_0,,,[2017 TO 2017],2017,Public,,English,"Soils: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/83adaa3991904208b8dbf093424f7735_0"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/83adaa3991904208b8dbf093424f7735_0.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/Geophysical/Geophysical/MapServer/0""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.435,-76.585","Baltimore County, Maryland|Maryland","-76.9,39.15,-76.27,39.72","Baltimore City County, Maryland|Maryland"
02da3e78244c4c09bef922a6fe31291d_1,04b-24005,04b-24005,Active,False,Boundaries,4/5/2019,Shapefile,Census|Census Blocks|2010|demographic,Vector,University of Maryland,ArcGIS Hub,,9/20/2016,"Census blocks, the smallest geographic area for which the Bureau of the Census collects and tabulates decennial census data, are formed by streets, roads, railroads, streams and other bodies of water, other visible physical and cultural features, and the legal boundaries shown on Census Bureau maps.",https://hub.arcgis.com/datasets/02da3e78244c4c09bef922a6fe31291d_1,,2010.0,[2010 TO 2010],2010,Public,,English,"Census Blocks: Baltimore County, Maryland, 2010","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/02da3e78244c4c09bef922a6fe31291d_1"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/02da3e78244c4c09bef922a6fe31291d_1.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/Demographics/Demographics/MapServer/1""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.44,-76.59","Baltimore County, Maryland|Maryland","-76.9,39.16,-76.28,39.72","Baltimore City County, Maryland|Maryland"
b5992e61e441465f9d9bd622517aaf95_6,04b-24005,04b-24005,Active,False,Transportation,4/5/2019,Shapefile,Traffic Analysis Zones|transportation|landuse|utilities,Vector,University of Maryland,ArcGIS Hub,,9/20/2016,2010 Transportation Analysis Zones for Baltimore County. The transportation analysis zone data set contains geographical areas that are delineated for land use and travel analysis purposes. The Baltimore Metropolitan Council and Baltimore County developed the initial transportation analysis zones in 1998.,https://hub.arcgis.com/datasets/b5992e61e441465f9d9bd622517aaf95_6,,,[2016 TO 2016],2016,Public,,English,"Traffic Analysis Zones: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/b5992e61e441465f9d9bd622517aaf95_6"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/b5992e61e441465f9d9bd622517aaf95_6.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/Demographics/Demographics/MapServer/6""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.44,-76.59","Baltimore County, Maryland|Maryland","-76.9,39.16,-76.28,39.72","Baltimore City County, Maryland|Maryland"
e4a592e01ee445339f96812ef683d884_3,04b-24005,04b-24005,Active,False,Boundaries,4/5/2019,Shapefile,Census Tracts|2010|demographics,Vector,University of Maryland,ArcGIS Hub,,9/20/2016,"Census tracts are small, relatively permanent geographic subdivisions of a county or equivalent entity. The primary purpose of census tracts is to provide a nationwide set of geographic units that have stable boundaries. For Census 2000, the Census Bureau will work with local participants to delineate census tracts for the entire United States, Puerto Rico, and the Island Areas (American Samoa, Guam, the Northern Mariana Islands, and the Virgin Islands of the United States).  Each census tract must constitute a reasonably compact, continuous land area, all parts of which are internally accessible by road. The entire area and population of a county are covered by census tracts. Census tracts are identified by four-digit numbers ranging from 0001 to 9989; a two-digit decimal suffix also may be used. Census tract numbers can NOT be used more than once in a county.  Census tract boundaries should follow visible and identifiable features, such as roads, rivers, canals, railroads, and above-ground high-tension power lines.",https://hub.arcgis.com/datasets/e4a592e01ee445339f96812ef683d884_3,,2010.0,[2010 TO 2010],2010,Public,,English,"Census Tracts: Baltimore County, Maryland, 2010","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/e4a592e01ee445339f96812ef683d884_3"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/e4a592e01ee445339f96812ef683d884_3.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/Demographics/Demographics/MapServer/3""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.44,-76.59","Baltimore County, Maryland|Maryland","-76.9,39.16,-76.28,39.72","Baltimore City County, Maryland|Maryland"
286ecb1bf68f4dbcbaf1c0557945aec2_7,04b-24005,04b-24005,Active,False,Location,4/5/2019,Shapefile,Baltimore County|Middle School Districts|education,Vector,University of Maryland,ArcGIS Hub,,1/6/2017,Middle School district boundaries for Baltimore County.,https://hub.arcgis.com/datasets/286ecb1bf68f4dbcbaf1c0557945aec2_7,,,[2017 TO 2017],2017,Public,,English,"Middle School Districts: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/286ecb1bf68f4dbcbaf1c0557945aec2_7"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/286ecb1bf68f4dbcbaf1c0557945aec2_7.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/Education/SchoolDistricts/MapServer/7""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.455,-76.605","Baltimore County, Maryland|Maryland","-76.9,39.19,-76.31,39.72","Baltimore City County, Maryland|Maryland"
8b968fcbe7cb40d89e9a602dbfbffe71,04b-24005,04b-24005,Active,False,Imagery and Base Maps,4/5/2019,Imagery,Baltimore|Baltimore County|Orthos|Imagery|2000,Image,University of Maryland,ArcGIS Hub,,8/23/2016,Orthophotography for Baltimore County from March/April 2000. Complete countywide data set.,https://hub.arcgis.com/datasets/8b968fcbe7cb40d89e9a602dbfbffe71,,2000.0,[2000 TO 2000],2000,Public,,English,"Orthophotography: Baltimore County, Maryland, 2000","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/8b968fcbe7cb40d89e9a602dbfbffe71"",""urn:x-esri:serviceType:ArcGIS#ImageMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/Imagery/Orthos2000/ImageServer""}",,,False,Image|Service,"Baltimore County, Maryland","39.455,-76.605","Baltimore County, Maryland|Maryland","-76.9,39.19,-76.31,39.72","Baltimore City County, Maryland|Maryland"
acedee9823fc4b618f34e6411fc31d78_8,04b-24005,04b-24005,Active,False,Boundaries,4/5/2019,Shapefile,Baltimore County|High School Districts|education,Vector,University of Maryland,ArcGIS Hub,,1/6/2017,High School boundaries for Baltimore County. Provided to OIT by the Baltimore County Board of Education.,https://hub.arcgis.com/datasets/acedee9823fc4b618f34e6411fc31d78_8,,,[2017 TO 2017],2017,Public,,English,"High School Districts: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/acedee9823fc4b618f34e6411fc31d78_8"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/acedee9823fc4b618f34e6411fc31d78_8.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/Education/SchoolDistricts/MapServer/8""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.455,-76.605","Baltimore County, Maryland|Maryland","-76.9,39.19,-76.31,39.72","Baltimore City County, Maryland|Maryland"
b5428a9a9a1e4593a098ecc90c05b7a8_6,04b-24005,04b-24005,Active,False,Boundaries,4/5/2019,Shapefile,Baltimore County|Elementary School Districts|education,Vector,University of Maryland,ArcGIS Hub,,1/6/2017,Districts boundaries for elementary schools in Baltimore County.,https://hub.arcgis.com/datasets/b5428a9a9a1e4593a098ecc90c05b7a8_6,,,[2017 TO 2017],2017,Public,,English,"Elementary School Districts: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/b5428a9a9a1e4593a098ecc90c05b7a8_6"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/b5428a9a9a1e4593a098ecc90c05b7a8_6.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/Education/SchoolDistricts/MapServer/6""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.455,-76.605","Baltimore County, Maryland|Maryland","-76.9,39.19,-76.31,39.72","Baltimore City County, Maryland|Maryland"
023a3389fc744d6fb992bb803a339510_5,04b-24005,04b-24005,Active,False,Boundaries,4/5/2019,Shapefile,baltimore county|legislative districts|political,Vector,University of Maryland,ArcGIS Hub,,7/11/2017,"Legislative districts for Baltimore County, Maryland.",https://hub.arcgis.com/datasets/023a3389fc744d6fb992bb803a339510_5,,,[2017 TO 2017],2017,Public,,English,"Legislative Districts: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/023a3389fc744d6fb992bb803a339510_5"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/023a3389fc744d6fb992bb803a339510_5.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/Political/Political/MapServer/5""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.455,-76.61","Baltimore County, Maryland|Maryland","-76.9,39.19,-76.32,39.72","Baltimore City County, Maryland|Maryland"
0ca29b072fdb49cbaa334a8a9411d7c9_12,04b-24005,04b-24005,Active,False,Planning and Cadastral,4/5/2019,Shapefile,landuse|proposed landuse,Vector,University of Maryland,ArcGIS Hub,,10/26/2018,,https://hub.arcgis.com/datasets/0ca29b072fdb49cbaa334a8a9411d7c9_12,,,[2018 TO 2018],2018,Public,,English,"Proposed Landuse: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/0ca29b072fdb49cbaa334a8a9411d7c9_12"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/0ca29b072fdb49cbaa334a8a9411d7c9_12.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/LandusePlanning/Landuse/MapServer/12""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.455,-76.61","Baltimore County, Maryland|Maryland","-76.9,39.19,-76.32,39.72","Baltimore City County, Maryland|Maryland"
23b71eef525844fd9b2c6ad755e7ea8c_9,04b-24005,04b-24005,Active,False,Planning and Cadastral,4/5/2019,Shapefile,zoning|2012|baltimore county,Vector,University of Maryland,ArcGIS Hub,,6/8/2017,Zoning for Baltimore County from 2012.,https://hub.arcgis.com/datasets/23b71eef525844fd9b2c6ad755e7ea8c_9,,2012.0,[2012 TO 2012],2012,Public,,English,"Zoning: Baltimore County, Maryland, 2012","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/23b71eef525844fd9b2c6ad755e7ea8c_9"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/23b71eef525844fd9b2c6ad755e7ea8c_9.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/DevelopmentManagement/Zoning/MapServer/9""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.455,-76.61","Baltimore County, Maryland|Maryland","-76.9,39.19,-76.32,39.72","Baltimore City County, Maryland|Maryland"
4a4ebbaffd1f4f509a57850791b884d4,04b-24005,04b-24005,Active,False,Imagery and Base Maps,4/5/2019,Imagery,baltimore county|dem|2014|conditioned|hydrology|elevation|imagery,Raster,University of Maryland,ArcGIS Hub,,3/22/2017,Hydrologic Conditioned DEM created from liDAR captured in spring of 2014.,https://hub.arcgis.com/datasets/4a4ebbaffd1f4f509a57850791b884d4,,2014.0,[2014 TO 2014],2014,Public,,English,"Conditioned DEM: Baltimore County, Maryland, 2014","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/4a4ebbaffd1f4f509a57850791b884d4"",""urn:x-esri:serviceType:ArcGIS#ImageMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/Imagery/ConditionedDEM2014/ImageServer""}",,,False,Image|Service,"Baltimore County, Maryland","39.455,-76.61","Baltimore County, Maryland|Maryland","-76.9,39.19,-76.32,39.72","Baltimore City County, Maryland|Maryland"
4e6b3a9b216d48fda5d3bec4b2670a8c_1,04b-24005,04b-24005,Active,False,Planning and Cadastral,4/5/2019,Shapefile,zoning|baltimore county,Vector,University of Maryland,ArcGIS Hub,,6/8/2017,Current Zoning for Baltimore County.,https://hub.arcgis.com/datasets/4e6b3a9b216d48fda5d3bec4b2670a8c_1,,,[2017 TO 2017],2017,Public,,English,"Zoning: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/4e6b3a9b216d48fda5d3bec4b2670a8c_1"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/4e6b3a9b216d48fda5d3bec4b2670a8c_1.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/DevelopmentManagement/Zoning/MapServer/1""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.455,-76.61","Baltimore County, Maryland|Maryland","-76.9,39.19,-76.32,39.72","Baltimore City County, Maryland|Maryland"
52444a25fed04fbd824665c5c6315b90_1,04b-24005,04b-24005,Active,False,Utilities and Communication,4/5/2019,Shapefile,sewer master plan|baltimore county,Vector,University of Maryland,ArcGIS Hub,,6/8/2017,"This feature class represents the petitioned sewer master plan areas that have been introduced in previous years through cycle amendments within Baltimore County. Unlike the SHisMasterPlan feature class, this feature class does not distinguish between different cycle amendment petitions and only reflects the most current sewer master plan designation.The sewer master plan geodatabase includes a feature data set (sewerMasterPlan) containing three feature classes: SCurMasterPlan, sewerCombined and SHisMasterPlan. The feature classes participate in a topology (tsewerMasterPlan). The SCurMasterPlan feature class represents the petitions for the current cycle. The sewerCombined represents the current master plan designation within the county. The SHisMasterPlan contains all of the petitions areas from all cycles. The geodatabase includes relationship classes that associate related table containing information on assessments, councilmanic districts, election districts, lineage (feature level metadata), plan map, recommendations and zoning designations.",https://hub.arcgis.com/datasets/52444a25fed04fbd824665c5c6315b90_1,,,[2017 TO 2017],2017,Public,,English,"Sewer Master Plan: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/52444a25fed04fbd824665c5c6315b90_1"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/52444a25fed04fbd824665c5c6315b90_1.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/DevelopmentManagement/UtilityMasterPlans/MapServer/1""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.455,-76.61","Baltimore County, Maryland|Maryland","-76.9,39.19,-76.32,39.72","Baltimore City County, Maryland|Maryland"
578ad61ce8804da09039ca19651bdd71_1,04b-24005,04b-24005,Active,False,Planning and Cadastral,1/7/2020,Shapefile,test,Vector,University of Maryland,ArcGIS Hub,,12/10/2019,Baltimore County parcels,https://hub.arcgis.com/datasets/578ad61ce8804da09039ca19651bdd71_1,,2019.0,[2019 TO 2019],2019,Public,Parcels,English,"Parcels: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/578ad61ce8804da09039ca19651bdd71_1"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/Property/Property/MapServer/1"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/578ad61ce8804da09039ca19651bdd71_1.zip""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.455,-76.61","Baltimore County, Maryland|Maryland","-76.9,39.19,-76.32,39.72","Baltimore City County, Maryland|Maryland"
59b39ac9b6e84913827d59e7c10313c7_5,04b-24005,04b-24005,Active,False,Planning and Cadastral,4/5/2019,Shapefile,baltimore county|zoning|2004,Vector,University of Maryland,ArcGIS Hub,,6/8/2017,"Zoning is a system of land use regulation that controls the physical development of land. It is a legal mechanism by which local government is able to regulate an owner s right to use privately owned land for the sake of protecting the public health, safety, and/or general welfare. Land is mapped into different zones with the primary purpose of promoting compatible land uses and to separate incompatible uses.",https://hub.arcgis.com/datasets/59b39ac9b6e84913827d59e7c10313c7_5,,2004.0,[2004 TO 2004],2004,Public,,English,"Zoning: Baltimore County, Maryland, 2004","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/59b39ac9b6e84913827d59e7c10313c7_5"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/59b39ac9b6e84913827d59e7c10313c7_5.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/DevelopmentManagement/Zoning/MapServer/5""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.455,-76.61","Baltimore County, Maryland|Maryland","-76.9,39.19,-76.32,39.72","Baltimore City County, Maryland|Maryland"
5cee118734954c119377f836a3e481bf_5,04b-24005,04b-24005,Active,False,Inland Waters,4/5/2019,Shapefile,water master plan|baltimore county,Vector,University of Maryland,ArcGIS Hub,,6/8/2017,"This feature class represents the petitioned water master plan areas that have been introduced in previous years through cycle amendments within Baltimore County. Unlike the WHisMasterPlan feature class, this feature class does not distinguish between different cycle amendment petitions and only reflects the most current water master plan designation.The water master plan geodatabase includes a feature data set (WaterMasterPlan) containing three feature classes: WCurMasterPlan, WaterCombined and WHisMasterPlan. The feature classes participate in a topology (tWaterMasterPlan). The WCurMasterPlan feature class represents the petitions for the current cycle. The WaterCombined represents the current master plan designation within the county. The WHisMasterPlan contains all of the petitions areas from all cycles. The geodatabase includes relationship classes that associate related table containing information on assessments, councilmanic districts, election districts, lineage (feature level metadata), plan map, recommendations and zoning designations.",https://hub.arcgis.com/datasets/5cee118734954c119377f836a3e481bf_5,,,[2017 TO 2017],2017,Public,,English,"Water Master Plan: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/5cee118734954c119377f836a3e481bf_5"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/5cee118734954c119377f836a3e481bf_5.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/DevelopmentManagement/UtilityMasterPlans/MapServer/5""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.455,-76.61","Baltimore County, Maryland|Maryland","-76.9,39.19,-76.32,39.72","Baltimore City County, Maryland|Maryland"
6515c7e1ffc345ac9205e764dd5d292e,04b-24005,04b-24005,Active,False,Imagery and Base Maps,4/5/2019,Imagery,baltimore county|elevation|imagery|dem|2014,Raster,University of Maryland,ArcGIS Hub,,3/22/2017,Bare Earth DEM for Baltimore County. LiDAR flown in 2014.,https://hub.arcgis.com/datasets/6515c7e1ffc345ac9205e764dd5d292e,,2014.0,[2014 TO 2014],2014,Public,,English,"Bare Earth DEM: Baltimore County, Maryland, 2014","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/6515c7e1ffc345ac9205e764dd5d292e"",""urn:x-esri:serviceType:ArcGIS#ImageMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/Imagery/BareEarthDEM2014/ImageServer""}",,,False,Image|Service,"Baltimore County, Maryland","39.455,-76.61","Baltimore County, Maryland|Maryland","-76.9,39.19,-76.32,39.72","Baltimore City County, Maryland|Maryland"
6e3bd64813ea4c08bf1ceb758e41b912_1,04b-24005,04b-24005,Active,False,Boundaries,4/5/2019,Shapefile,political,Vector,University of Maryland,ArcGIS Hub,,3/21/2017,"Election districts for Baltimore County, Maryland.",https://hub.arcgis.com/datasets/6e3bd64813ea4c08bf1ceb758e41b912_1,,,[2017 TO 2017],2017,Public,,English,"Election Districts: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/6e3bd64813ea4c08bf1ceb758e41b912_1"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/6e3bd64813ea4c08bf1ceb758e41b912_1.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/Political/Political/MapServer/1""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.455,-76.61","Baltimore County, Maryland|Maryland","-76.9,39.19,-76.32,39.72","Baltimore City County, Maryland|Maryland"
761571848f8f421d95e3541873d11c4c_3,04b-24005,04b-24005,Active,False,Boundaries,4/5/2019,Shapefile,baltimore county|rural village|preservation,Vector,University of Maryland,ArcGIS Hub,,7/17/2017,,https://hub.arcgis.com/datasets/761571848f8f421d95e3541873d11c4c_3,,,[2017 TO 2017],2017,Public,,English,"Rural Village: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/761571848f8f421d95e3541873d11c4c_3"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/761571848f8f421d95e3541873d11c4c_3.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/LandPreservation/LandPreservation/MapServer/3""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.455,-76.61","Baltimore County, Maryland|Maryland","-76.9,39.19,-76.32,39.72","Baltimore City County, Maryland|Maryland"
943b1bc104ad4e75a793de89a89cdb30_1,04b-24005,04b-24005,Active,False,Geoscientific Information,4/5/2019,Shapefile,geology|geophysical|baltimore county,Vector,University of Maryland,ArcGIS Hub,,7/18/2017,,https://hub.arcgis.com/datasets/943b1bc104ad4e75a793de89a89cdb30_1,,,[2017 TO 2017],2017,Public,,English,"Geology: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/943b1bc104ad4e75a793de89a89cdb30_1"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/943b1bc104ad4e75a793de89a89cdb30_1.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/Geophysical/Geophysical/MapServer/1""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.455,-76.61","Baltimore County, Maryland|Maryland","-76.9,39.19,-76.32,39.72","Baltimore City County, Maryland|Maryland"
